Compound,Date,Negative,Neutral,Positive,Tweets Ago
0.0,Sat Feb 03 08:56:57 +0000 2018,0.0,1.0,0.0,258
-0.6948,Sat Feb 03 08:56:56 +0000 2018,0.192,0.808,0.0,259
-0.8114,Sat Feb 03 08:56:54 +0000 2018,0.293,0.637,0.07,260
0.0,Sat Feb 03 08:56:49 +0000 2018,0.0,1.0,0.0,261
-0.8126,Sat Feb 03 08:56:48 +0000 2018,0.316,0.684,0.0,262
0.6908,Sat Feb 03 08:56:47 +0000 2018,0.0,0.695,0.305,263
0.0,Sat Feb 03 08:56:47 +0000 2018,0.0,1.0,0.0,264
0.3612,Sat Feb 03 08:56:45 +0000 2018,0.0,0.878,0.122,265
-0.7506,Sat Feb 03 08:56:40 +0000 2018,0.218,0.782,0.0,266
0.3412,Sat Feb 03 08:56:39 +0000 2018,0.0,0.789,0.211,267
-0.34,Sat Feb 03 08:56:38 +0000 2018,0.211,0.789,0.0,268
-0.7506,Sat Feb 03 08:56:33 +0000 2018,0.218,0.782,0.0,269
0.0,Sat Feb 03 08:56:29 +0000 2018,0.0,1.0,0.0,270
-0.3753,Sat Feb 03 08:56:28 +0000 2018,0.114,0.886,0.0,271
0.0,Sat Feb 03 08:56:26 +0000 2018,0.0,1.0,0.0,272
-0.0772,Sat Feb 03 08:56:23 +0000 2018,0.064,0.936,0.0,273
0.7854,Sat Feb 03 08:56:21 +0000 2018,0.124,0.453,0.423,274
-0.5423,Sat Feb 03 08:56:19 +0000 2018,0.132,0.868,0.0,275
-0.5574,Sat Feb 03 08:56:10 +0000 2018,0.153,0.847,0.0,276
0.0,Sat Feb 03 08:56:09 +0000 2018,0.0,1.0,0.0,277
-0.7506,Sat Feb 03 08:56:08 +0000 2018,0.218,0.782,0.0,278
0.5719,Sat Feb 03 08:56:07 +0000 2018,0.0,0.213,0.787,279
-0.2716,Sat Feb 03 08:56:07 +0000 2018,0.091,0.909,0.0,280
0.6369,Sat Feb 03 08:56:02 +0000 2018,0.0,0.802,0.198,281
-0.6124,Sat Feb 03 08:56:00 +0000 2018,0.228,0.725,0.047,282
0.0,Sat Feb 03 08:55:59 +0000 2018,0.0,1.0,0.0,283
-0.2716,Sat Feb 03 08:55:55 +0000 2018,0.091,0.909,0.0,284
-0.0772,Sat Feb 03 08:55:52 +0000 2018,0.071,0.929,0.0,285
-0.3182,Sat Feb 03 08:55:50 +0000 2018,0.084,0.916,0.0,286
0.0,Sat Feb 03 08:55:49 +0000 2018,0.0,1.0,0.0,287
0.0172,Sat Feb 03 08:55:48 +0000 2018,0.107,0.782,0.111,288
0.0,Sat Feb 03 08:55:47 +0000 2018,0.0,1.0,0.0,289
0.0,Sat Feb 03 08:55:45 +0000 2018,0.0,1.0,0.0,290
-0.7506,Sat Feb 03 08:55:45 +0000 2018,0.218,0.782,0.0,291
-0.34,Sat Feb 03 08:55:43 +0000 2018,0.118,0.882,0.0,292
0.0,Sat Feb 03 08:55:42 +0000 2018,0.0,1.0,0.0,293
-0.5859,Sat Feb 03 08:55:39 +0000 2018,0.174,0.826,0.0,294
-0.1779,Sat Feb 03 08:55:38 +0000 2018,0.195,0.805,0.0,295
-0.3818,Sat Feb 03 08:55:36 +0000 2018,0.106,0.894,0.0,296
0.0,Sat Feb 03 08:55:32 +0000 2018,0.0,1.0,0.0,297
-0.628,Sat Feb 03 08:55:31 +0000 2018,0.205,0.795,0.0,298
0.0,Sat Feb 03 08:55:30 +0000 2018,0.0,1.0,0.0,299
-0.5574,Sat Feb 03 08:55:29 +0000 2018,0.153,0.847,0.0,300
-0.7964,Sat Feb 03 08:58:31 +0000 2018,0.321,0.679,0.0,301
0.7579,Sat Feb 03 08:58:30 +0000 2018,0.0,0.755,0.245,302
