Compound,Date,Negative,Neutral,Positive,Tweets Ago
0.8122,Sat Feb 03 08:57:52 +0000 2018,0.0,0.638,0.362,341
0.0,Sat Feb 03 08:57:51 +0000 2018,0.0,1.0,0.0,342
0.6295,Sat Feb 03 08:57:50 +0000 2018,0.129,0.597,0.274,343
0.0,Sat Feb 03 08:57:50 +0000 2018,0.0,1.0,0.0,344
-0.4588,Sat Feb 03 08:57:49 +0000 2018,0.239,0.652,0.109,345
0.4215,Sat Feb 03 08:57:49 +0000 2018,0.078,0.745,0.177,346
0.0,Sat Feb 03 08:57:48 +0000 2018,0.0,1.0,0.0,347
0.0,Sat Feb 03 08:57:47 +0000 2018,0.0,1.0,0.0,348
0.0,Sat Feb 03 08:57:45 +0000 2018,0.0,1.0,0.0,349
0.0,Sat Feb 03 08:57:45 +0000 2018,0.0,1.0,0.0,350
0.0,Sat Feb 03 08:57:45 +0000 2018,0.0,1.0,0.0,351
0.0,Sat Feb 03 08:57:39 +0000 2018,0.0,1.0,0.0,352
0.0,Sat Feb 03 08:57:38 +0000 2018,0.0,1.0,0.0,353
0.0,Sat Feb 03 08:57:37 +0000 2018,0.0,1.0,0.0,354
-0.3595,Sat Feb 03 08:57:34 +0000 2018,0.293,0.707,0.0,355
0.4767,Sat Feb 03 08:57:33 +0000 2018,0.0,0.866,0.134,356
-0.34,Sat Feb 03 08:57:31 +0000 2018,0.129,0.81,0.062,357
0.0,Sat Feb 03 08:57:31 +0000 2018,0.0,1.0,0.0,358
0.0,Sat Feb 03 08:57:30 +0000 2018,0.0,1.0,0.0,359
0.0,Sat Feb 03 08:57:29 +0000 2018,0.0,1.0,0.0,360
0.0,Sat Feb 03 08:57:25 +0000 2018,0.0,1.0,0.0,361
0.0,Sat Feb 03 08:57:25 +0000 2018,0.0,1.0,0.0,362
-0.8885,Sat Feb 03 08:57:25 +0000 2018,0.368,0.632,0.0,363
0.2023,Sat Feb 03 08:57:23 +0000 2018,0.101,0.758,0.141,364
-0.5719,Sat Feb 03 08:57:23 +0000 2018,0.198,0.802,0.0,365
0.0,Sat Feb 03 08:57:21 +0000 2018,0.0,1.0,0.0,366
0.0,Sat Feb 03 08:57:20 +0000 2018,0.0,1.0,0.0,367
-0.296,Sat Feb 03 08:57:19 +0000 2018,0.282,0.545,0.173,368
0.6597,Sat Feb 03 08:57:18 +0000 2018,0.088,0.625,0.287,369
0.0,Sat Feb 03 08:57:18 +0000 2018,0.0,1.0,0.0,370
0.0,Sat Feb 03 08:57:17 +0000 2018,0.0,1.0,0.0,371
-0.0772,Sat Feb 03 08:57:17 +0000 2018,0.12,0.772,0.108,372
0.0,Sat Feb 03 08:57:13 +0000 2018,0.0,1.0,0.0,373
-0.296,Sat Feb 03 08:57:13 +0000 2018,0.297,0.521,0.182,374
-0.5267,Sat Feb 03 08:57:12 +0000 2018,0.159,0.841,0.0,375
0.2681,Sat Feb 03 08:57:11 +0000 2018,0.052,0.85,0.098,376
0.0,Sat Feb 03 08:57:11 +0000 2018,0.0,1.0,0.0,377
0.5994,Sat Feb 03 08:57:09 +0000 2018,0.0,0.782,0.218,378
0.0,Sat Feb 03 08:57:09 +0000 2018,0.0,1.0,0.0,379
0.8582,Sat Feb 03 08:57:08 +0000 2018,0.0,0.613,0.387,380
0.0,Sat Feb 03 08:57:04 +0000 2018,0.0,1.0,0.0,381
-0.3802,Sat Feb 03 08:57:04 +0000 2018,0.12,0.88,0.0,382
0.2263,Sat Feb 03 08:57:03 +0000 2018,0.0,0.913,0.087,383
0.0,Sat Feb 03 08:57:03 +0000 2018,0.0,1.0,0.0,384
0.0,Sat Feb 03 08:57:02 +0000 2018,0.0,1.0,0.0,385
0.0,Sat Feb 03 08:57:01 +0000 2018,0.0,1.0,0.0,386
0.0,Sat Feb 03 08:57:01 +0000 2018,0.0,1.0,0.0,387
0.4404,Sat Feb 03 08:57:01 +0000 2018,0.0,0.805,0.195,388
0.0,Sat Feb 03 08:56:57 +0000 2018,0.0,1.0,0.0,389
0.0,Sat Feb 03 08:56:57 +0000 2018,0.0,1.0,0.0,390
0.3818,Sat Feb 03 08:56:55 +0000 2018,0.0,0.874,0.126,391
0.0,Sat Feb 03 08:56:55 +0000 2018,0.0,1.0,0.0,392
0.0,Sat Feb 03 08:56:55 +0000 2018,0.0,1.0,0.0,393
-0.5719,Sat Feb 03 08:56:48 +0000 2018,0.198,0.802,0.0,394
0.0,Sat Feb 03 08:56:48 +0000 2018,0.0,1.0,0.0,395
0.0772,Sat Feb 03 08:56:48 +0000 2018,0.086,0.816,0.098,396
-0.296,Sat Feb 03 08:56:47 +0000 2018,0.095,0.905,0.0,397
0.0,Sat Feb 03 08:56:47 +0000 2018,0.0,1.0,0.0,398
-0.0516,Sat Feb 03 08:56:46 +0000 2018,0.148,0.714,0.138,399
-0.7555,Sat Feb 03 08:56:46 +0000 2018,0.276,0.724,0.0,400
0.0,Sat Feb 03 08:58:55 +0000 2018,0.0,1.0,0.0,401
0.0,Sat Feb 03 08:58:55 +0000 2018,0.0,1.0,0.0,402
-0.3818,Sat Feb 03 08:58:53 +0000 2018,0.191,0.809,0.0,403
-0.296,Sat Feb 03 08:58:52 +0000 2018,0.297,0.521,0.182,404
0.0,Sat Feb 03 08:58:52 +0000 2018,0.0,1.0,0.0,405
0.0,Sat Feb 03 08:58:48 +0000 2018,0.0,1.0,0.0,406
0.0,Sat Feb 03 08:58:46 +0000 2018,0.0,1.0,0.0,407
0.0,Sat Feb 03 08:58:39 +0000 2018,0.0,1.0,0.0,408
0.0,Sat Feb 03 08:58:36 +0000 2018,0.0,1.0,0.0,409
-0.6488,Sat Feb 03 08:58:35 +0000 2018,0.202,0.798,0.0,410
-0.6671,Sat Feb 03 08:58:35 +0000 2018,0.199,0.801,0.0,411
-0.5255,Sat Feb 03 08:58:35 +0000 2018,0.404,0.596,0.0,412
-0.34,Sat Feb 03 08:58:35 +0000 2018,0.124,0.876,0.0,413
-0.4767,Sat Feb 03 08:58:34 +0000 2018,0.341,0.659,0.0,414
0.0,Sat Feb 03 08:58:29 +0000 2018,0.0,1.0,0.0,415
-0.5719,Sat Feb 03 08:58:29 +0000 2018,0.198,0.802,0.0,416
0.7783,Sat Feb 03 08:58:27 +0000 2018,0.0,0.673,0.327,417
0.6361,Sat Feb 03 08:58:27 +0000 2018,0.172,0.487,0.341,418
0.0,Sat Feb 03 08:58:26 +0000 2018,0.0,1.0,0.0,419
0.0,Sat Feb 03 08:58:26 +0000 2018,0.0,1.0,0.0,420
0.0,Sat Feb 03 08:58:25 +0000 2018,0.0,1.0,0.0,421
0.2023,Sat Feb 03 08:58:24 +0000 2018,0.092,0.78,0.128,422
0.0,Sat Feb 03 08:58:22 +0000 2018,0.0,1.0,0.0,423
0.0,Sat Feb 03 08:58:20 +0000 2018,0.0,1.0,0.0,424
0.0772,Sat Feb 03 08:58:18 +0000 2018,0.086,0.816,0.098,425
0.0,Sat Feb 03 08:58:18 +0000 2018,0.0,1.0,0.0,426
-0.4939,Sat Feb 03 08:58:17 +0000 2018,0.186,0.814,0.0,427
0.0,Sat Feb 03 08:58:15 +0000 2018,0.0,1.0,0.0,428
-0.5719,Sat Feb 03 08:58:14 +0000 2018,0.198,0.802,0.0,429
0.4199,Sat Feb 03 08:58:12 +0000 2018,0.0,0.859,0.141,430
-0.8016,Sat Feb 03 08:58:07 +0000 2018,0.297,0.703,0.0,431
0.0,Sat Feb 03 08:58:06 +0000 2018,0.0,1.0,0.0,432
0.4767,Sat Feb 03 08:58:03 +0000 2018,0.0,0.853,0.147,433
0.0,Sat Feb 03 08:58:01 +0000 2018,0.0,1.0,0.0,434
0.4019,Sat Feb 03 08:58:00 +0000 2018,0.0,0.891,0.109,435
0.0,Sat Feb 03 08:57:59 +0000 2018,0.0,1.0,0.0,436
0.4199,Sat Feb 03 08:57:58 +0000 2018,0.0,0.887,0.113,437
-0.3818,Sat Feb 03 08:57:57 +0000 2018,0.245,0.755,0.0,438
-0.516,Sat Feb 03 08:57:54 +0000 2018,0.235,0.669,0.096,439
0.0,Sat Feb 03 08:57:53 +0000 2018,0.0,1.0,0.0,440
0.8122,Sat Feb 03 08:57:52 +0000 2018,0.0,0.638,0.362,441
0.0,Sat Feb 03 08:57:51 +0000 2018,0.0,1.0,0.0,442
0.6295,Sat Feb 03 08:57:50 +0000 2018,0.129,0.597,0.274,443
0.0,Sat Feb 03 08:57:50 +0000 2018,0.0,1.0,0.0,444
-0.4588,Sat Feb 03 08:57:49 +0000 2018,0.239,0.652,0.109,445
0.4215,Sat Feb 03 08:57:49 +0000 2018,0.078,0.745,0.177,446
0.0,Sat Feb 03 08:57:48 +0000 2018,0.0,1.0,0.0,447
0.0,Sat Feb 03 08:57:47 +0000 2018,0.0,1.0,0.0,448
0.0,Sat Feb 03 08:57:45 +0000 2018,0.0,1.0,0.0,449
0.0,Sat Feb 03 08:57:45 +0000 2018,0.0,1.0,0.0,450
0.0,Sat Feb 03 08:57:45 +0000 2018,0.0,1.0,0.0,451
0.0,Sat Feb 03 08:57:39 +0000 2018,0.0,1.0,0.0,452
0.0,Sat Feb 03 08:57:38 +0000 2018,0.0,1.0,0.0,453
0.0,Sat Feb 03 08:57:37 +0000 2018,0.0,1.0,0.0,454
-0.3595,Sat Feb 03 08:57:34 +0000 2018,0.293,0.707,0.0,455
0.4767,Sat Feb 03 08:57:33 +0000 2018,0.0,0.866,0.134,456
-0.34,Sat Feb 03 08:57:31 +0000 2018,0.129,0.81,0.062,457
0.0,Sat Feb 03 08:57:31 +0000 2018,0.0,1.0,0.0,458
0.0,Sat Feb 03 08:57:30 +0000 2018,0.0,1.0,0.0,459
0.0,Sat Feb 03 08:57:29 +0000 2018,0.0,1.0,0.0,460
0.0,Sat Feb 03 08:57:25 +0000 2018,0.0,1.0,0.0,461
0.0,Sat Feb 03 08:57:25 +0000 2018,0.0,1.0,0.0,462
-0.8885,Sat Feb 03 08:57:25 +0000 2018,0.368,0.632,0.0,463
0.2023,Sat Feb 03 08:57:23 +0000 2018,0.101,0.758,0.141,464
-0.5719,Sat Feb 03 08:57:23 +0000 2018,0.198,0.802,0.0,465
0.0,Sat Feb 03 08:57:21 +0000 2018,0.0,1.0,0.0,466
0.0,Sat Feb 03 08:57:20 +0000 2018,0.0,1.0,0.0,467
-0.296,Sat Feb 03 08:57:19 +0000 2018,0.282,0.545,0.173,468
0.6597,Sat Feb 03 08:57:18 +0000 2018,0.088,0.625,0.287,469
0.0,Sat Feb 03 08:57:18 +0000 2018,0.0,1.0,0.0,470
0.0,Sat Feb 03 08:57:17 +0000 2018,0.0,1.0,0.0,471
-0.0772,Sat Feb 03 08:57:17 +0000 2018,0.12,0.772,0.108,472
0.0,Sat Feb 03 08:57:13 +0000 2018,0.0,1.0,0.0,473
-0.296,Sat Feb 03 08:57:13 +0000 2018,0.297,0.521,0.182,474
-0.5267,Sat Feb 03 08:57:12 +0000 2018,0.159,0.841,0.0,475
0.2681,Sat Feb 03 08:57:11 +0000 2018,0.052,0.85,0.098,476
0.0,Sat Feb 03 08:57:11 +0000 2018,0.0,1.0,0.0,477
0.5994,Sat Feb 03 08:57:09 +0000 2018,0.0,0.782,0.218,478
0.0,Sat Feb 03 08:57:09 +0000 2018,0.0,1.0,0.0,479
0.8582,Sat Feb 03 08:57:08 +0000 2018,0.0,0.613,0.387,480
0.0,Sat Feb 03 08:57:04 +0000 2018,0.0,1.0,0.0,481
-0.3802,Sat Feb 03 08:57:04 +0000 2018,0.12,0.88,0.0,482
0.2263,Sat Feb 03 08:57:03 +0000 2018,0.0,0.913,0.087,483
0.0,Sat Feb 03 08:57:03 +0000 2018,0.0,1.0,0.0,484
0.0,Sat Feb 03 08:57:02 +0000 2018,0.0,1.0,0.0,485
0.0,Sat Feb 03 08:57:01 +0000 2018,0.0,1.0,0.0,486
0.0,Sat Feb 03 08:57:01 +0000 2018,0.0,1.0,0.0,487
0.4404,Sat Feb 03 08:57:01 +0000 2018,0.0,0.805,0.195,488
0.0,Sat Feb 03 08:56:57 +0000 2018,0.0,1.0,0.0,489
0.0,Sat Feb 03 08:56:57 +0000 2018,0.0,1.0,0.0,490
0.3818,Sat Feb 03 08:56:55 +0000 2018,0.0,0.874,0.126,491
0.0,Sat Feb 03 08:56:55 +0000 2018,0.0,1.0,0.0,492
0.0,Sat Feb 03 08:56:55 +0000 2018,0.0,1.0,0.0,493
-0.5719,Sat Feb 03 08:56:48 +0000 2018,0.198,0.802,0.0,494
0.0,Sat Feb 03 08:56:48 +0000 2018,0.0,1.0,0.0,495
0.0772,Sat Feb 03 08:56:48 +0000 2018,0.086,0.816,0.098,496
-0.296,Sat Feb 03 08:56:47 +0000 2018,0.095,0.905,0.0,497
0.0,Sat Feb 03 08:56:47 +0000 2018,0.0,1.0,0.0,498
-0.0516,Sat Feb 03 08:56:46 +0000 2018,0.148,0.714,0.138,499
-0.7555,Sat Feb 03 08:56:46 +0000 2018,0.276,0.724,0.0,500
